idData;nrOrders;nrPostMen;idOrder;idPostMan;maxLoad;currentLoad;activeOrder;personalGain;distance;goingToPostOfiice;estimatedTime;proposal;decision
8978;496;7;497;18;7;0;0;1.3;38.69763167140168;0;24;1.2064;0
8979;496;7;497;17;7;7;8;1.2;20.431471028009756;0;24;1.176;0
8980;496;7;497;12;10;0;0;1.3;39.99263776741845;0;24;1.2467000000000001;0
8981;496;7;497;13;9;0;0;1.4;42.43406345492713;0;24;1.4252;0
8982;496;7;497;16;20;7;12;1.09;34.8261619626047;0;24;0.91015;1
8983;496;7;497;15;7;0;7;1.1;21.31398584295407;1;24;0.5962000000000001;0
8984;496;7;497;14;4;0;0;1.5;37.982312841263806;0;24;1.3665;0
8985;497;7;498;14;4;0;0;1.5;40.0337490469568;0;24;1.4415;0
8986;497;7;498;13;9;0;0;1.4;44.48549966062013;0;24;1.4952;0
8987;497;7;498;18;7;0;0;1.3;40.74906787709468;0;24;1.2714;0
8988;497;7;498;12;10;0;0;1.3;42.04407397311145;0;24;1.3116999999999999;0
8989;497;7;498;16;20;7;12;1.09;35.76460211162236;0;24;0.9363100000000001;1
8990;497;7;498;15;7;0;8;1.1;20.032088715313737;0;24;1.0582;0
8991;497;7;498;17;7;7;8;1.2;25.81624056703609;0;24;1.488;0
8992;498;7;499;14;4;0;0;1.5;32.91831926242646;0;84;1.185;0
8993;499;7;499;16;20;7;13;1.09;28.185309798810678;0;84;0.7379300000000001;0
8994;499;7;499;18;7;0;0;1.3;33.63363809256433;0;84;1.0491;0
8995;498;7;499;13;9;0;0;1.4;37.37006987608978;0;84;1.2558;0
8996;499;7;499;17;7;6;7;1.2;20.415079408740215;0;84;1.176;1
8997;498;7;499;12;10;0;0;1.3;34.9286441885811;0;84;1.0894000000000001;0
8998;499;7;499;15;7;7;8;1.1;15.751443880681085;0;84;0.8316000000000001;0
8999;499;7;500;12;10;0;0;1.3;46.19697702828557;0;60;1.4404000000000001;0
9000;499;7;500;17;7;5;6;1.2;32.12161316256431;0;60;0.9251999999999998;0
9001;499;7;500;16;20;7;14;1.09;39.69954557865923;0;60;1.03768;1
9002;499;7;500;18;7;0;0;1.3;44.90197093226881;0;60;1.4001;0
9003;499;7;500;13;9;0;0;1.4;48.63840271579426;0;60;1.6337999999999997;0
9004;499;7;500;14;4;0;0;1.5;44.18665210213093;0;60;1.59;0
9005;499;7;500;15;7;7;8;1.1;30.35311005371889;0;60;1.6016000000000001;0
9006;501;7;501;17;7;5;7;1.2;26.455996574654556;0;96;1.524;1
9007;501;7;501;16;20;7;14;1.09;34.24434869845414;0;96;0.8959800000000001;0
9008;501;7;501;15;7;6;7;1.1;26.96225269114091;0;96;1.4234000000000002;0
9009;501;7;501;12;10;0;0;1.3;39.82013881480583;0;96;1.2415;0
9010;500;7;501;14;4;0;0;1.5;37.80981388865118;0;96;1.3605;0
9011;501;7;501;13;9;0;0;1.4;42.2615645023145;0;96;1.4196;0
9012;501;7;501;18;7;0;0;1.3;38.52513271878905;0;96;1.2012;0
9013;501;7;502;14;4;0;0;1.5;37.74023118636663;0;96;1.359;0
9014;501;7;502;13;9;0;0;1.4;42.19198180002995;0;96;1.4181999999999997;0
9015;501;7;502;18;7;0;0;1.3;38.4555500165045;0;96;1.1999000000000002;0
9016;501;7;502;12;10;0;0;1.3;39.75055611252128;0;96;1.2402;0
9017;501;7;502;17;7;4;6;1.2;28.23714985121058;0;96;0.8135999999999999;0
9018;502;7;502;16;20;7;15;1.09;35.67143833728403;0;96;0.93413;1
9019;502;7;502;15;7;6;7;1.1;26.435240252443222;0;96;1.3970000000000002;0
9020;502;7;503;12;10;0;0;1.3;35.168893316107784;0;96;1.0972000000000002;0
9021;502;7;503;18;7;0;0;1.3;33.87388722009101;0;96;1.0569;0
9022;502;7;503;15;7;6;7;1.1;22.595983015429162;0;96;1.1946;1
9023;502;7;503;13;9;0;0;1.4;37.61031900361645;0;96;1.2642;0
9024;502;7;503;14;4;0;0;1.5;33.15856838995313;0;96;1.194;0
9025;502;7;503;17;7;4;7;1.2;26.37053521442165;0;96;1.5191999999999999;0
9026;502;7;503;16;20;6;14;1.09;31.991003821962586;0;96;0.8371200000000001;0
9027;503;7;504;17;7;3;6;1.2;38.01167604103218;0;96;1.0956;0
9028;504;7;504;14;4;0;0;1.5;41.91408537295186;0;96;1.509;0
9029;503;7;504;12;10;0;0;1.3;43.92441029910651;0;96;1.3702;0
9030;503;7;504;13;9;0;0;1.4;46.36583598661518;0;96;1.5581999999999998;0
9031;503;7;504;15;7;5;6;1.1;32.653233092762356;0;96;0.8624;1
9032;504;7;504;16;20;6;15;1.09;40.55216455824821;0;96;1.0605700000000002;0
9033;503;7;504;18;7;0;0;1.3;42.629404203089734;0;96;1.3299000000000003;0
9034;504;7;505;16;20;6;15;1.09;33.526789405475775;0;72;0.8774500000000001;1
9035;505;7;505;13;9;0;0;1.4;38.951764905071784;0;72;1.309;0
9036;504;7;505;18;7;0;0;1.3;35.21533312154634;0;72;1.0985;0
9037;504;7;505;17;7;2;5;1.2;33.36641671931188;0;72;0.9612;0
9038;504;7;505;14;4;0;0;1.5;34.50001429140846;0;72;1.242;0
9039;505;7;505;15;7;4;6;1.1;25.43302108121675;0;72;0.6721;0
9040;504;7;505;12;10;0;0;1.3;36.51033921756311;0;72;1.1388000000000003;0
9041;505;7;506;16;20;5;14;1.09;41.80581825784664;0;72;1.09436;0
9042;506;7;506;17;7;1;4;1.2;40.67049172762495;0;72;1.1724;1
9043;506;7;506;18;7;0;0;1.3;42.53539793533936;0;72;1.3273;0
9044;505;7;506;15;7;4;7;1.1;32.560085191328184;0;72;1.7204000000000002;0
9045;506;7;506;12;10;0;0;1.3;43.83040403135614;0;72;1.3676000000000001;0
9046;506;7;506;14;4;0;0;1.5;41.820079105201486;0;72;1.506;0
9047;506;7;506;13;9;0;0;1.4;46.27182971886481;0;72;1.5554;0
9048;506;7;507;13;9;0;0;1.4;45.174045094414886;0;72;1.5176;0
9049;506;7;507;12;10;0;0;1.3;42.73261940690621;0;72;1.3325;0
9050;506;7;507;14;4;0;0;1.5;40.72229448075156;0;72;1.4655;0
9051;506;7;507;17;7;1;4;1.2;38.888985818002084;0;72;1.1196;1
9052;506;7;507;16;20;4;14;1.09;43.648681707492855;0;72;1.1412300000000002;0
9053;506;7;507;15;7;4;7;1.1;32.25845431496895;0;72;1.7028;0
9054;507;7;507;18;7;0;0;1.3;41.43761331088944;0;72;1.2922;0
9055;507;7;508;16;20;3;13;1.09;45.71615919887212;0;72;1.19573;1
9056;507;7;508;18;7;0;0;1.3;41.42128542419098;0;72;1.2922;0
9057;507;7;508;14;4;0;0;1.5;40.705966594053095;0;72;1.4655;0
9058;507;7;508;13;9;0;0;1.4;45.15771720771642;0;72;1.5176;0
9059;507;7;508;17;7;1;5;1.2;38.78663635151437;0;72;1.1172;0
9060;507;7;508;12;10;0;0;1.3;42.71629152020775;0;72;1.3325;0
9061;507;7;508;15;7;4;7;1.1;33.847697392303836;0;72;1.7886;0
9062;508;7;509;12;10;0;0;1.3;40.22594001756858;0;60;1.2545000000000002;0
9063;508;7;509;13;9;0;0;1.4;42.66736570507726;0;60;1.4336;0
9064;508;7;509;16;20;0;10;1.09;44.32647297997593;1;60;0.13516;1
9065;508;7;509;18;7;0;0;1.3;38.93093392155181;0;60;1.2142;0
9066;508;7;509;15;7;3;6;1.1;32.46513104651173;0;60;0.8569;0
9067;508;7;509;14;4;0;0;1.5;38.21561509141394;0;60;1.3755000000000002;0
9068;509;7;509;17;7;1;6;1.2;36.78167742206463;0;60;1.0595999999999999;0
9069;510;7;510;17;7;1;6;1.2;41.194744524993666;0;84;1.1867999999999999;0
9070;510;7;510;14;4;0;0;1.5;41.58123495437336;0;84;1.4969999999999999;0
9071;510;7;510;16;20;0;11;1.09;44.358759509602024;1;84;0.11118;1
9072;510;7;510;13;9;0;0;1.4;46.03298556803668;0;84;1.547;0
9073;510;7;510;15;7;3;6;1.1;37.429232950953136;0;84;0.9889000000000001;0
9074;510;7;510;12;10;0;0;1.3;43.591559880528;0;84;1.3598000000000001;0
9075;510;7;510;18;7;0;0;1.3;42.29655378451123;0;84;1.3195000000000001;0
9076;510;7;511;14;4;0;0;1.5;48.121882534369604;0;48;1.7325;0
9077;510;7;511;13;9;0;0;1.4;52.573633148032926;0;48;1.7668;0
9078;510;7;511;18;7;0;0;1.3;48.83720136450748;0;48;1.5236000000000003;0
9079;510;7;511;16;20;0;12;1.09;47.554407089598264;1;48;0.39785000000000004;1
9080;510;7;511;12;10;0;0;1.3;50.13220746052425;0;48;1.5639;0
9081;510;7;511;15;7;2;5;1.1;45.44165996642819;0;48;1.2001000000000002;0
9082;510;7;511;17;7;0;5;1.2;48.458931967618014;1;48;0.756;0
9090;1;2;1;20;10;0;0;1.2;15.336576867502007;0;60;0.4416;1
9091;1;2;1;19;10;0;0;1.25;15.336576867502007;0;60;0.45999999999999996;0
9092;2;2;2;20;10;1;1;1.2;11.117688071981249;0;96;0.3204;0
9093;2;2;2;19;10;0;0;1.25;10.779448530060773;0;96;0.32375;1
9094;3;2;3;20;10;1;2;1.2;20.101649316595932;0;12;0.5783999999999999;0
9095;3;2;3;19;10;0;0;1.25;16.430076441342123;0;12;0.49250000000000005;1
9096;4;2;4;19;10;1;1;1.25;21.2203233011076;0;36;0.63625;1
9097;4;2;4;20;10;1;2;1.2;27.88698996777427;0;36;0.8028000000000001;0
9098;5;2;5;19;10;1;2;1.25;5.688528505181508;0;24;0.17;0
9099;5;2;5;20;10;1;2;1.2;12.355195171848177;0;24;0.35519999999999996;1
9100;6;2;6;19;10;1;3;1.25;27.62491493804457;0;24;0.8287500000000001;0
9101;6;2;6;20;10;0;1;1.2;31.964735339715247;1;24;0.4392;1
9102;7;2;7;20;10;0;2;1.2;22.634559333723473;1;24;0.3276;1
9103;7;2;7;19;10;1;3;1.25;24.96140559871946;0;24;0.74875;0
9104;8;2;8;20;10;0;3;1.2;23.794678907490898;1;84;0.3444;1
9105;8;2;8;19;10;0;2;1.25;32.6483447218378;0;84;0.98;0
9106;9;2;9;20;10;0;4;1.2;10.187714095695206;1;12;0.21359999999999998;1
9107;9;2;9;19;10;0;2;1.25;19.04137991004211;1;12;0.22249999999999998;0
9108;10;2;10;19;10;0;2;1.25;26.73293743872173;1;84;0.55375;1
9109;10;2;10;20;10;5;5;1.2;19.02805794577966;0;84;0.5484;0
9110;11;2;11;20;10;5;6;1.2;11.197598097843324;0;36;0.32280000000000003;0
9111;11;2;11;19;10;0;2;1.25;12.235810924118727;1;36;0.21875;1
9112;12;2;12;20;10;5;6;1.2;21.835042594249412;0;48;0.6288;0
9113;12;2;12;19;10;0;3;1.25;16.206588753858153;1;48;0.4375;1
9114;13;2;13;19;10;3;3;1.25;13.206315018659458;0;72;0.39625;1
9115;13;2;13;20;10;4;5;1.2;20.610929241170254;0;72;0.594;0
9116;14;2;14;20;10;3;4;1.2;15.149050834671694;0;72;0.43679999999999997;0
9117;14;2;14;19;10;3;4;1.25;10.906329248124942;0;72;0.3275;1
9118;15;2;15;20;10;3;4;1.2;27.762870700378137;0;12;0.8004;0
9119;15;2;15;19;10;2;4;1.25;25.45469421106834;0;12;0.7637499999999999;1
9120;16;2;16;20;10;3;4;1.2;26.7262493408089;0;84;0.7692;0
9121;16;2;16;19;10;2;5;1.25;24.93037725528186;0;84;0.7474999999999999;1
9122;17;2;17;19;10;2;6;1.25;24.628829847323026;0;84;0.73875;0
9123;17;2;17;20;10;2;3;1.2;25.761182773894376;0;84;0.7416000000000001;1
9124;18;2;18;19;10;1;6;1.25;39.31796197412487;0;48;1.1800000000000002;0
9125;18;2;18;20;10;2;3;1.2;39.578730852800405;0;48;1.1400000000000001;1
9126;19;2;19;20;10;1;3;1.2;44.35610536989546;0;36;1.2768;0
9127;19;2;19;19;10;1;6;1.25;45.62345087602982;0;36;1.36875;1
9128;20;2;20;19;10;0;5;1.25;29.792495443567546;1;24;0.25625;0
9129;20;2;20;20;10;0;3;1.2;32.224573799897605;1;24;0.3912;1
9130;21;2;21;20;10;0;3;1.2;38.658472482435585;1;84;0.10919999999999999;0
9131;21;2;21;19;10;0;6;1.25;36.22639412610553;1;84;0.52;1
9132;22;2;22;20;10;0;4;1.2;31.55085256303502;1;96;0.27;1
9133;22;2;22;19;10;0;6;1.25;29.118774206704956;1;96;0.26125;0
9134;23;2;23;19;10;0;7;1.25;10.306171551880198;1;84;0.12375;1
9135;23;2;23;20;10;0;4;1.2;12.738249908210253;1;84;0.1188;0
9136;24;2;24;20;10;0;5;1.2;21.899428776492492;1;96;0.4776;1
9137;24;2;24;19;10;0;7;1.25;19.467350420162433;1;96;0.38625;0
9138;25;2;25;20;10;0;5;1.2;19.862055089094778;1;96;0.516;1
9139;25;2;25;19;10;8;8;1.25;18.363584084790162;0;96;0.55125;0
9140;26;2;26;19;10;8;8;1.25;22.081789560469545;0;48;0.6625000000000001;0
9141;26;2;26;20;10;6;6;1.2;19.64971120413949;0;48;0.5663999999999999;1
9142;27;2;27;20;10;5;6;1.2;22.274356775299747;0;36;0.642;1
9143;27;2;27;19;10;7;7;1.25;24.459335237324773;0;36;0.7337499999999999;0
9144;28;2;28;19;10;7;7;1.25;31.234393318406227;0;48;0.93625;0
9145;28;2;28;20;10;5;7;1.2;29.223579596116917;0;48;0.8412000000000001;1
9146;29;2;29;20;10;5;8;1.2;29.14403304824716;0;72;0.8388000000000001;0
9147;29;2;29;19;10;6;6;1.25;29.71563673630333;0;72;0.8912500000000001;1
9148;30;2;30;20;10;5;9;1.2;19.563960340739367;0;84;0.5640000000000001;0
9149;30;2;30;19;10;6;6;1.25;15.854915786322874;0;84;0.47625;1
9150;31;2;31;20;10;5;9;1.2;31.777660525360304;0;84;0.9144;0
9151;31;2;31;19;10;6;7;1.25;24.799826025461286;0;84;0.7437499999999999;1
9152;32;2;32;20;10;4;8;1.2;20.00059908506355;0;84;0.576;0
9153;32;2;32;19;10;6;8;1.25;12.682991150227085;0;84;0.38;1
9154;33;2;33;20;10;3;7;1.2;38.7404845462805;0;96;1.1159999999999999;0
9155;33;2;33;19;10;5;8;1.25;28.415637831039433;0;96;0.8524999999999999;1
9156;34;2;34;20;10;2;6;1.2;42.47215313972188;0;96;1.2228;1
9157;34;2;34;19;10;5;9;1.25;30.19459893671575;0;96;0.905;0
9158;35;2;35;20;10;1;5;1.2;37.12024218699758;0;24;1.0692;1
9159;35;2;35;19;10;5;10;1.25;25.055866276991324;0;24;1.505;0
9160;36;2;36;20;10;1;6;1.2;40.15262762955841;0;24;1.1556;1
9161;36;2;36;19;10;5;10;1.25;27.770076116426075;0;24;1.6649999999999998;0
9162;37;2;37;20;10;0;6;1.2;43.808991354039975;1;48;0.432;1
9163;37;2;37;19;10;4;9;1.25;32.66968659054325;0;48;0.98;0
9164;38;2;38;20;10;0;7;1.2;37.968783890442126;1;72;0.5112;1
9165;38;2;38;19;10;4;9;1.25;29.64530781354305;0;72;0.8887499999999999;0
9166;39;2;39;20;10;0;8;1.2;27.259060338502255;1;36;0.2988;1
9167;39;2;39;19;10;4;9;1.25;22.668051591807682;0;36;0.68;0
9168;40;2;40;20;10;0;9;1.2;31.41226701639949;1;84;0.5147999999999999;1
9169;40;2;40;19;10;4;9;1.25;31.389439578990036;0;84;0.9425;0
9170;41;2;41;20;10;0;10;1.2;16.588935796752054;1;24;0.36719999999999997;0
9171;41;2;41;19;10;3;8;1.25;22.15684173481754;0;24;0.665;1
9172;42;2;42;20;10;0;11;1.2;19.343377510450747;0;48;1.1136;0
9173;42;2;42;19;10;2;7;1.25;29.34669345396568;0;48;0.8799999999999999;1
9174;43;2;43;20;10;0;11;1.2;20.65329479540325;0;60;1.1904;0
9175;43;2;43;19;10;1;7;1.25;34.59782379164861;0;60;1.0387499999999998;1
9176;44;2;44;19;10;1;8;1.25;35.57130778210111;0;48;1.06625;1
9177;44;2;44;20;10;0;11;1.2;18.59910907141056;0;48;1.0704;0
9178;45;2;45;20;10;10;11;1.2;21.68538713387403;0;24;1.2504;1
9179;45;2;45;19;10;1;9;1.25;36.08334743938194;0;24;1.0825;0
9180;46;2;46;20;10;10;11;1.2;21.266178884377226;0;36;1.224;0
9181;46;2;46;19;10;1;10;1.25;33.27151204636263;0;36;1.995;1
9182;47;2;47;20;10;10;12;1.2;29.081081773305932;0;84;1.6751999999999998;0
9183;47;2;47;19;10;0;9;1.25;38.198750925166536;1;84;0.4525;1
9184;48;2;48;19;10;0;10;1.25;28.70876304474838;1;36;0.71;0
9185;48;2;48;20;10;9;11;1.2;25.71409250587561;0;36;1.4808;1
9186;49;2;49;19;10;0;11;1.25;32.73706605742173;0;84;1.965;1
9187;49;2;49;20;10;8;10;1.2;34.0606180814978;0;84;1.9607999999999999;0
9188;50;2;50;20;10;7;10;1.2;23.860559591271056;0;96;1.3751999999999998;0
9189;50;2;50;19;10;0;11;1.25;18.187653786529737;0;96;1.0925;1
9190;51;2;51;19;10;0;12;1.25;19.629022568217877;0;72;1.1775;0
9191;51;2;51;20;10;7;10;1.2;30.153561780169582;0;72;1.7352;1
9192;52;2;52;19;10;0;13;1.25;21.484502886574568;0;36;1.29;1
9193;52;2;52;20;10;6;9;1.2;36.657668170724534;0;36;1.056;0
9194;53;2;53;20;10;6;10;1.2;25.914875866585206;0;48;1.4928;0
9195;53;2;53;19;10;10;13;1.25;11.245084570181188;0;48;0.675;1
9196;54;2;54;20;10;6;10;1.2;21.857814181958325;0;72;1.2599999999999998;0
9197;54;2;54;19;10;9;13;1.25;11.581461237477605;0;72;0.695;1
9198;55;2;55;19;10;8;13;1.25;25.099949333277806;0;24;1.505;1
9199;55;2;55;20;10;6;10;1.2;32.46897702508426;0;24;1.8695999999999997;0
9200;56;2;56;19;10;8;14;1.25;24.98763931281014;0;24;1.5;1
9201;56;2;56;20;10;6;10;1.2;30.16730095877775;0;24;1.7375999999999998;0
9202;57;2;57;19;10;7;14;1.25;25.895376835090836;0;72;1.5525;1
9203;57;2;57;20;10;6;10;1.2;29.25268246483982;0;72;1.6847999999999999;0
9204;58;2;58;20;10;6;10;1.2;30.939500090215077;0;60;1.7832;1
9205;58;2;58;19;10;6;14;1.25;28.182807110922738;0;60;1.69;0
9206;59;2;59;20;10;5;9;1.2;29.311503679285533;0;60;0.8436;1
9207;59;2;59;19;10;6;15;1.25;28.002124800268284;0;60;1.6799999999999997;0
9208;60;2;60;19;10;6;15;1.25;25.45527120138589;0;12;1.5274999999999999;0
9209;60;2;60;20;10;5;10;1.2;24.977787593036005;0;12;1.44;1
9210;61;2;61;20;10;5;11;1.2;27.520187023384217;0;84;1.5864;1
9211;61;2;61;19;10;5;14;1.25;27.82275893723306;0;84;1.67;0
9212;62;2;62;19;10;4;13;1.25;34.15632008011454;0;60;2.05;1
9213;62;2;62;20;10;5;12;1.2;34.478747480351345;0;60;1.9871999999999999;0
9214;63;2;63;20;10;4;12;1.2;39.639134969284186;0;36;2.2824;0
9215;63;2;63;19;10;4;13;1.25;37.68835434342192;0;36;2.2600000000000002;1
9216;64;2;64;19;10;4;14;1.25;22.312300929724294;0;36;1.3375;1
9217;64;2;64;20;10;4;12;1.2;25.408202353624656;0;36;1.4616;0
9218;65;2;65;20;10;3;11;1.2;30.529170543834574;0;60;1.7568;1
9219;65;2;65;19;10;4;15;1.25;27.187645216293564;0;60;1.63;0
9220;66;2;66;19;10;4;16;1.25;30.711292216936855;0;24;1.8425;0
9221;66;2;66;20;10;3;11;1.2;31.912231525869935;0;24;1.8384;1
9222;67;2;67;20;10;3;12;1.2;33.81542397398327;0;24;1.9488;1
9223;67;2;67;19;10;4;16;1.25;34.86938045241048;0;24;2.0925;0
9224;68;2;68;19;10;4;16;1.25;39.96019214259825;0;96;2.3975;0
9225;68;2;68;20;10;3;13;1.2;36.797345243744445;0;96;2.1191999999999998;1
9226;69;2;69;19;10;3;15;1.25;40.7263861496862;0;36;2.445;0
9227;69;2;69;20;10;3;14;1.2;38.501440524875306;0;36;2.2176;1
9228;70;2;70;19;10;3;15;1.25;29.697180699649994;0;60;1.7825000000000002;1
9229;70;2;70;20;10;3;15;1.2;29.470398443886747;0;60;1.6968;0
9230;71;2;71;19;10;3;15;1.25;32.26582075001009;0;24;1.935;1
9231;71;2;71;20;10;3;16;1.2;33.95541069158095;0;24;1.9559999999999997;0
9232;72;2;72;20;10;2;15;1.2;36.08539673812409;0;12;2.0784;1
9233;72;2;72;19;10;3;16;1.25;34.05499212816564;0;12;2.0425;0
9234;73;2;73;19;10;3;17;1.25;35.43297386367941;0;84;2.125;0
9235;73;2;73;20;10;2;15;1.2;36.79569075364913;0;84;2.1191999999999998;1
9236;74;2;74;19;10;2;16;1.25;43.072034430474574;0;36;2.585;1
9237;74;2;74;20;10;2;16;1.2;44.71361524345009;0;36;2.5751999999999997;0
9238;75;2;75;20;10;1;16;1.2;32.00854657540381;0;24;1.8432;1
9239;75;2;75;19;10;2;16;1.25;28.09441022526692;0;24;1.6849999999999998;0
9240;76;2;76;19;10;2;17;1.25;33.57305879675063;0;96;2.015;0
9241;76;2;76;20;10;0;15;1.2;34.678658713628835;0;96;1.9968000000000001;1
9242;77;2;77;19;10;2;17;1.25;30.966048486785695;0;12;1.8575;0
9243;77;2;77;20;10;0;16;1.2;28.048944382079256;0;12;1.6152;1
9244;78;2;78;19;10;0;15;1.25;26.648216031765358;0;24;1.5975000000000001;0
9245;78;2;78;20;10;0;17;1.2;20.472104056213805;0;24;1.1784;1
9246;79;2;79;20;10;0;18;1.2;32.50396504286996;0;72;1.8719999999999997;1
9247;79;2;79;19;10;0;15;1.25;38.680077018421514;0;72;2.32;0
9248;80;2;80;20;10;0;19;1.2;21.539188225215334;0;72;1.2408;1
9249;80;2;80;19;10;0;15;1.25;27.71530020076689;0;72;1.6625;0
9250;81;2;81;20;10;0;20;1.2;8.567138042465238;0;48;0.49199999999999994;1
9251;81;2;81;19;10;0;15;1.25;14.743250018016793;0;48;0.8825;0
9252;82;2;82;19;10;0;15;1.25;21.80140657818899;0;48;1.3075;1
9253;82;2;82;20;10;10;21;1.2;17.865122534209345;0;48;1.0296;0
9254;83;2;83;20;10;10;22;1.2;16.422594983934868;0;96;0.9455999999999999;0
9255;83;2;83;19;10;0;15;1.25;13.692212361247844;0;96;0.8199999999999998;1
9256;84;2;84;19;10;10;16;1.25;26.47999064667803;0;84;1.59;1
9257;84;2;84;20;10;9;21;1.2;31.127930483578638;0;84;1.7928;0
9258;85;2;85;19;10;10;17;1.25;25.155296244742154;0;12;1.51;0
9259;85;2;85;20;10;9;21;1.2;27.383593175253843;0;12;1.5768;1
9260;86;2;86;19;10;9;17;1.25;29.153789150388953;0;96;1.75;0
9261;86;2;86;20;10;8;20;1.2;29.714734924299442;0;96;1.7111999999999998;1
9262;87;2;87;20;10;8;21;1.2;29.204693922512856;0;84;1.68;0
9263;87;2;87;19;10;8;16;1.25;28.346231469721133;0;84;1.7000000000000002;1
9264;88;2;88;20;10;7;21;1.2;28.124743764266732;0;84;1.62;1
9265;88;2;88;19;10;7;15;1.25;26.938670794491337;0;84;1.615;0
9266;89;2;89;19;10;7;16;1.25;33.71390116792202;0;48;2.0225;1
9267;89;2;89;20;10;6;20;1.2;34.170575965989414;0;48;1.968;0
9268;90;2;90;20;10;5;20;1.2;25.206798263172345;0;96;1.452;0
9269;90;2;90;19;10;6;15;1.25;22.943174442291486;0;96;1.3775;1
9270;91;2;91;20;10;5;20;1.2;36.850347871970094;0;72;2.124;0
9271;91;2;91;19;10;6;16;1.25;34.546049675147906;0;72;2.0725;1
9272;92;2;92;19;10;5;16;1.25;28.532712974652664;0;36;1.7125000000000001;1
9273;92;2;92;20;10;4;19;1.2;30.968266492376507;0;36;1.7832;0
9274;93;2;93;19;10;4;16;1.25;29.975685745107732;0;36;1.7975000000000003;1
9275;93;2;93;20;10;4;19;1.2;32.11261907944321;0;36;1.8504;0
9276;94;2;94;20;10;4;19;1.2;29.21827037163066;0;72;1.6824000000000001;0
9277;94;2;94;19;10;3;16;1.25;26.740090379644915;0;72;1.605;1
9278;95;2;95;20;10;3;18;1.2;26.202918678825206;0;36;1.5096;1
9279;95;2;95;19;10;3;17;1.25;23.727596880708568;0;36;1.4225;0
9280;96;2;96;20;10;3;18;1.2;28.998316854499606;0;36;1.6703999999999999;1
9281;96;2;96;19;10;3;18;1.25;27.902897259340506;0;36;1.6749999999999998;0
9282;97;2;97;19;10;2;17;1.25;24.160539538424544;0;60;1.45;0
9283;97;2;97;20;10;3;19;1.2;23.08655194396907;0;60;1.3296000000000001;1
9284;98;2;98;20;10;3;20;1.2;32.996742691099975;0;96;1.9008;1
9285;98;2;98;19;10;1;16;1.25;34.730584334478976;0;96;2.0825;0
9286;99;2;99;20;10;3;21;1.2;33.7336947376522;0;60;1.944;1
9287;99;2;99;19;10;1;16;1.25;35.5565657188187;0;60;2.135;0
9288;100;2;100;20;10;2;21;1.2;43.6270173882927;0;36;2.5128;1
9289;100;2;100;19;10;0;15;1.25;46.07065817833565;0;36;2.7649999999999997;0
9290;101;2;101;20;10;1;21;1.2;40.03836553578464;0;72;2.3064;0
9291;101;2;101;19;10;0;15;1.25;39.11948693824813;0;72;2.3475;1
9292;102;2;102;20;10;1;22;1.2;28.355383048422546;0;36;1.6344;0
9293;102;2;102;19;10;0;15;1.25;24.282570699427293;0;36;1.4575;1
9294;103;2;103;19;10;0;16;1.25;30.454703063811774;0;36;1.8275000000000001;1
9295;103;2;103;20;10;1;22;1.2;38.268050974390846;0;36;2.2032;0
9296;104;2;104;20;10;1;22;1.2;34.248245238050814;0;96;1.9728;0
9297;104;2;104;19;10;0;17;1.25;22.14331256701567;0;96;1.33;1
9298;105;2;105;19;10;0;18;1.25;13.251435983951849;0;36;0.795;1
9299;105;2;105;20;10;0;21;1.2;26.65548555794077;0;36;1.5336;0
9300;106;2;106;20;10;0;21;1.2;27.32803017837204;0;60;1.572;0
9301;106;2;106;19;10;0;19;1.25;13.923980604383122;0;60;0.835;1
9302;107;2;107;19;10;10;20;1.25;20.783505614591046;0;60;1.2475;1
9303;107;2;107;20;10;0;21;1.2;30.25403935910795;0;60;1.7424;0
9304;108;2;108;19;10;10;21;1.25;11.369861919190285;0;48;0.6825000000000001;0
9305;108;2;108;20;10;0;21;1.2;14.173728997040527;0;48;0.816;1
9306;109;2;109;20;10;0;21;1.2;5.482852484333091;0;84;0.3144;1
9307;109;2;109;19;10;9;21;1.25;8.218607886728218;0;84;0.49250000000000005;0
9308;110;2;110;19;10;9;21;1.25;27.431894368646418;0;72;1.645;0
9309;110;2;110;20;10;0;22;1.2;20.874723639841296;0;72;1.2;1
9310;111;2;111;20;10;10;23;1.2;25.69948606769707;0;96;1.4808;1
9311;111;2;111;19;10;9;21;1.25;33.48328599026536;0;96;2.0075;0
9312;112;2;112;19;10;8;20;1.25;32.219470885448246;0;24;1.9325;0
9313;112;2;112;20;10;10;24;1.2;27.022288282145972;0;24;1.5576;1
9314;113;2;113;19;10;7;19;1.25;25.573536438316808;0;48;1.5325;0
9315;113;2;113;20;10;8;23;1.2;23.820099311169237;0;48;1.3703999999999998;1
9316;114;2;114;19;10;7;19;1.25;23.334633436033094;0;72;1.4000000000000001;0
9317;114;2;114;20;10;8;24;1.2;20.856746972540623;0;72;1.2;1
9318;115;2;115;20;10;8;25;1.2;25.279219302240442;0;36;1.4567999999999999;1
9319;115;2;115;19;10;7;19;1.25;28.114967828897285;0;36;1.6875;0
9320;116;2;116;19;10;5;17;1.25;30.827310902627215;0;60;1.85;0
9321;116;2;116;20;10;8;26;1.2;27.74530035027619;0;60;1.5984;1
9322;117;2;117;20;10;7;26;1.2;27.794540442510726;0;84;1.6008;1
9323;117;2;117;19;10;4;16;1.25;30.759497353041617;0;84;1.845;0
